dataset_name,idx,words,words_rationale,LIME_21,LIME_2023,LIME_42,LIME_2048,LIME_99,LIME_1001,LIME_7,LIME_5555,LIME_5,LIME_1024,LIME_3407,LIME_1111,LIME_888,LIME_10,LIME_512,LIME_1,LIME_2024,LIME_0,LIME_123,LIME_13,LIME_1234,LIME_256,Partition SHAP,Integrated Gradient,LIME-LLM
sst2,506,action,0,0.0093022061252343,0.0080986175935976,0.0081018190609732,0.0087411791196036,0.0081922632489155,0.0065789432559812,0.0079732766222885,0.0082156904076955,0.006835392722778,0.0080775176410981,0.0086093858519392,0.0085084485833692,0.0093278515017787,0.0069281430108241,0.0074170524229655,0.0078412099685776,0.0074248311368493,0.008367706579667,0.0075362604995101,0.0071120463200651,0.007395208192863,0.007643328263805,-0.0209727953524634,0.3958984931724241,0.011807044691011511
sst2,506,.,0,0.0007507356036519,-8.182570641030994e-05,-0.0001161987418557,0.0007101174336562,-0.0012571043374056,-0.0006340046072781,0.000477574406519,0.0008848437747061,-0.0003808628407336,0.0002941936151018,-0.0007895574602024,-0.0009961812817428,-0.0003951680131012,0.0014863568209705,0.0001967841813331,0.0004758939965116,6.424979477432079e-05,0.0009771813424348,-0.0001740894018411,0.0007709487380383,0.0001845282237775,-0.0002290988881051,0.0160882011869034,0.3297195559630625,0.0
sst2,742,it,0,0.0688369086341398,0.0730754389629647,0.0884987894393346,0.0701209020958737,0.0658276010670184,0.0664771286950676,0.0612457853310308,0.0724915511231854,0.06005910800146,0.0708507885073768,0.0623735026256573,0.0780651528007373,0.0597832939815488,0.0500698712403731,0.0617879530660834,0.0609158383974012,0.07877600751248,0.0652968625132973,0.0676096701448094,0.0675761167765807,0.0483000801983274,0.080593696517752,0.0017957363126184,-0.1401374941206188,0.0035836707273633165
sst2,742,'s,0,0.0140221701736758,0.0125889647304044,0.035147880257496,0.014618025193166,0.0050344201105669,0.0170219006070384,0.006082140344228,0.0275516513333897,0.0233893613031245,0.0158717054712803,0.0114529623504643,0.0197609570438067,0.0033503844994458,0.0262140638891249,0.0239416365975086,0.0047842622858136,0.0082280411838308,0.036838700912569,0.0176977957313457,0.0102135825858672,0.0176455067386423,0.0245961954030179,0.0035914726252369,-0.0636007568096133,0.0
sst2,742,a,0,-0.0166717836388086,-0.0012506319621023,-0.0160980853517964,-0.0064783690690925,-0.0139462860696559,-0.0171820465766107,-0.0287021448290568,-0.0156045747326964,-0.0232877838809172,-0.0177723534922243,-0.0055217581802264,-0.018011397524277,-0.0076429647432343,0.0087411403533772,-0.015368075089837,0.0014421794541173,-0.0017969927925565,-0.0208942626128708,-0.0262971387510737,-0.0188302209232589,-0.038652529821641,-0.0291804479924333,0.0080236533505227,-0.0682490527326199,0.00401831619843021
sst2,742,demented,0,-0.0665896584575459,-0.0485657787154899,-0.0603433759399471,-0.0624519093775223,-0.0638082086914123,-0.0539347419927848,-0.0649331511876986,-0.0691645018548815,-0.0562201914963507,-0.0556637854313185,-0.0560682547660048,-0.0484416695410843,-0.0578712989798982,-0.064827393773969,-0.0706086368660681,-0.0769892231682406,-0.0666057311975174,-0.0812968337624493,-0.0489027812131964,-0.0572235929641902,-0.0695676607765066,-0.0692402774235409,0.0363767420570067,-0.1434886761577656,0.002994104711374176
sst2,742,kitsch,0,0.034650095939366,0.0036540157044298,0.0150003053702834,0.024759018365869,0.0142181799585157,0.0267879373492426,0.0270518712084088,0.0155243105306543,0.0151224998173078,-0.0023346477141573,0.0212928985384529,0.0146523998833707,0.0189410012928419,0.0241772662422988,0.0135915367912408,0.0123186551009894,0.024069589636552,0.0115028788043565,0.0266925665961181,0.0064957191243452,0.0121313234957369,0.0197878887408923,0.0374232000057907,-0.1817054149614252,0.00328926743529865
sst2,742,mess,0,-0.1560888294616766,-0.1672527212725033,-0.1782417677164113,-0.1569202663010205,-0.1614337163434257,-0.1612024755158188,-0.1630509407483813,-0.1722375577555625,-0.1761364320941696,-0.1695058552162751,-0.1662120236254654,-0.1674368062508878,-0.1798821137454841,-0.1734303600625695,-0.1594875130438912,-0.1725829700645904,-0.16032259135508,-0.1726938085162379,-0.1791902956637902,-0.1721242724871738,-0.1550896001481043,-0.1689934849993151,0.0441554882722602,-0.2215459845569281,0.0032892674352986507
sst2,742,(,0,0.0272713549813322,0.0327452605393713,0.0215146302334725,0.020767686539807,0.0221185014525658,0.0138872470601546,0.0151580460524935,0.0196340550567719,0.0172344321934707,0.0050458977738309,0.0009802000844579,0.0258864924638751,0.0239965722399755,0.0085705115953522,0.0080637027367173,0.0306392132182426,0.00102041978084,0.0235244661128758,0.009711858781092,0.0157388884804944,0.016333840982354,0.0109184797006839,0.0029870198267207,0.1562873125760345,0.0
sst2,742,although,0,0.0095964702506119,0.0163961793030614,0.0354997799147113,0.0316428157921252,0.0423662637385458,0.0388071275992472,0.0305740178836839,0.0270339968293259,0.0313666936980141,0.0106510940173979,0.0204204491652656,0.0235566792875909,0.0218291452035414,0.0228848044356305,0.0253438177549819,0.0294907942228943,0.0170948803549721,0.0236119218107057,0.0320486443676248,0.0242222366166602,0.0268919300091672,0.0179967166870686,0.005299132426332,0.0885053531627358,0.0
sst2,742,the,0,0.0035315127283497,-0.0289085842359968,-0.014428222349176,-0.0050816881582038,-0.0103129541802494,0.0004947116418363,-0.0272667150437429,-0.0079329750614509,0.0157061057418419,0.010492039948273,0.0082385897753091,-0.0117500205009349,-0.0114935498138002,-0.0158605358899926,-0.0019178470187253,-0.0347985774385132,-0.0186628696233228,0.0005772815624717,-0.0131533984454418,0.0118421232744486,-0.0065765155519512,-0.0141651482412919,0.0040210691439614,0.0770098407059566,0.0
sst2,742,smeary,0,-0.0144637736929136,-0.0219457537851207,-0.0272950687188694,-0.0207760424480624,-0.0243435325898657,-0.0227679095101283,-0.014937646752966,-0.0138341422226282,-0.0245520904337702,-0.0140175381995235,-0.0180033199357656,-0.0226041230502349,-0.0184515485681274,-0.0231195471142384,-0.0016405493924169,-0.0044397831844554,-0.0053305754167963,-0.0302926768154659,-0.00719292872402,-0.0204927912660326,-0.0283121391161993,-0.0131497492950063,0.0413163687579351,0.0011448012166444,0.002629668317704906
sst2,742,digital,0,-0.0002216936711976,-0.0119113473683407,-0.0227755935627282,-0.01664382588609,-0.0089371729201355,-0.0079500581508167,-0.0140078171136788,-0.0241698121673733,-0.0188203025974375,-0.0110671152410797,-0.0028976403143476,-0.009293582403696,-0.0053144054478644,-0.0200062612996,-0.0187124763988747,-0.0092298320627388,-0.000558532877559,0.0055152923388412,-0.0036959735863535,-0.0091989499260888,-0.0147417969632549,-0.0213978848868118,0.0070249744539465,-0.0468456200983494,0.0
sst2,742,video,0,-0.0263196929619245,-0.033971027587204,-0.0085261923565313,-0.0204503101225055,-0.0363829454838507,-0.0321948409658765,-0.0288012001435515,-0.0160343996222747,-0.0206230549749279,-0.028574336217783,-0.0208141892047885,-0.0175589298685921,-0.0246796757959806,-0.0250619028127021,-0.0236848714638654,-0.0249098040703381,-0.0095323937435425,-0.0170520494922612,-0.0194078283930691,-0.0207722759044432,-0.0268931172993611,-0.0315084533278293,0.00720859121879,-0.0392011940522538,0.0
sst2,742,does,0,-0.0050512463438186,0.0160406311811521,0.0094693943945368,0.0027340616785887,0.0057977803041877,0.0002902174932274,0.0128834401923409,0.021213309326173,0.0108302741150039,-0.00204065902524,0.0132277462497861,0.0102465628869518,0.0179119817094256,0.0022507135281055,0.0092166985178051,-0.0034659821619326,0.0053892445841069,0.0061674393608772,0.0211088162239029,0.0300212773621519,0.0054167464933895,0.0119137838439149,0.0043935963333368,0.0028362722322548,0.0
sst2,742,match,0,0.0139387404737211,0.0070201242240614,0.0117796629922954,0.0194082101192334,0.0276504088566263,0.0262244570451846,0.0134622157705153,0.032434132342925,0.0347279403793387,-0.0020044167442536,0.0224069621021512,0.007299658444072,0.0285968300329805,0.0295129222753896,0.0265375536246765,0.0040294822030175,0.0171141389691578,0.0267133009121801,0.0262956331396552,0.0285824688111157,0.0105239529890723,0.0106551275584378,0.0049041771710634,0.0201811118110649,0.0
sst2,742,the,0,0.0035315127283497,-0.0289085842359968,-0.014428222349176,-0.0050816881582038,-0.0103129541802494,0.0004947116418363,-0.0272667150437429,-0.0079329750614509,0.0157061057418419,0.010492039948273,0.0082385897753091,-0.0117500205009349,-0.0114935498138002,-0.0158605358899926,-0.0019178470187253,-0.0347985774385132,-0.0186628696233228,0.0005772815624717,-0.0131533984454418,0.0118421232744486,-0.0065765155519512,-0.0141651482412919,0.0016512113072693,0.0468155956438107,0.0
sst2,742,muddled,0,-0.0146254456198195,0.0020292924864707,0.0007596812364222,-0.0009240843648092,0.0116228386785482,-0.0120018359970608,0.0038623576969247,-0.022483604768349,-0.0055425799010565,-0.0059594053406914,-0.0065987837989271,-0.0136673736797904,0.0055246713845089,-0.0134471812540157,-0.0120145245434276,-0.0065054968580643,-0.0051670162004381,-0.0001694856875451,-0.0180116391204316,0.0074963897189256,-0.0080200414414377,0.0019366963901088,0.0482570601457298,-0.0103403929466753,0.001583883031660036
sst2,742,narrative,0,-0.002267978554532,0.0183053813005391,0.0074993703099694,0.0111245852069038,0.0177801129603483,0.0013780708186707,0.0087056857097291,-0.0008119313544919,0.0006035060431073,0.0168626335755492,0.0114343355571848,0.0041693450549914,0.0197101184967702,0.0036838574358183,0.0054921556017668,0.014898514177095,0.008710526246875,0.017584991188649,0.0122464526136457,-0.0068314899599332,0.0144427426875719,0.0048874585848959,0.0009961457838088,0.0876527874335285,0.0017945948260177846
sst2,742,),0,0.0841533508078234,0.0916083391423106,0.0781698109304464,0.1018986291211323,0.0923153635317573,0.0894094431114909,0.0959312980080746,0.1082043384564785,0.0776377762859484,0.0991178950926651,0.0838564018683373,0.0874004258689983,0.0951644031218988,0.0903711614118419,0.0866864225337432,0.0901961982811237,0.1113249782151866,0.0849277834889113,0.1026429287404066,0.0681042546858798,0.1093706580097172,0.0919443328324751,0.0009961457838088,0.1169134671734775,0.0
sst2,742,",",0,0.0652073410791973,0.0586968294111856,0.056358518270454,0.0607848858951746,0.0608986827595387,0.0514782598334928,0.0513816617128386,0.064187088875132,0.0628701619168431,0.0688672652397131,0.05393203085152,0.0654769903070537,0.0503488911847492,0.049375059338929,0.0725351612186894,0.0794388860057147,0.0460643127282599,0.0634645532811356,0.047099037757144,0.0556366813788852,0.0813929406090698,0.0566286805352556,0.0041530643748746,0.1904371258712254,0.0
sst2,742,but,1,0.3310831290558455,0.3261117844084615,0.341890820700218,0.3088440653328355,0.2964098898123706,0.3394605337654005,0.3346629951638883,0.2972972307451887,0.3267614797656541,0.3258293082806939,0.3360742551934078,0.3226039522421148,0.3284864381671931,0.3358501640340729,0.319830633506267,0.3335066467388368,0.3108053668183605,0.3279219050416714,0.3218530858539387,0.3383716270058043,0.3348589668669454,0.3336117658613678,-0.230954245844714,0.665846542307013,0.0
sst2,742,it,0,0.0688369086341398,0.0730754389629647,0.0884987894393346,0.0701209020958737,0.0658276010670184,0.0664771286950676,0.0612457853310308,0.0724915511231854,0.06005910800146,0.0708507885073768,0.0623735026256573,0.0780651528007373,0.0597832939815488,0.0500698712403731,0.0617879530660834,0.0609158383974012,0.07877600751248,0.0652968625132973,0.0676096701448094,0.0675761167765807,0.0483000801983274,0.080593696517752,0.0006448778162848,0.0803731648499908,0.0035836707273633165
sst2,742,'s,0,0.0140221701736758,0.0125889647304044,0.035147880257496,0.014618025193166,0.0050344201105669,0.0170219006070384,0.006082140344228,0.0275516513333897,0.0233893613031245,0.0158717054712803,0.0114529623504643,0.0197609570438067,0.0033503844994458,0.0262140638891249,0.0239416365975086,0.0047842622858136,0.0082280411838308,0.036838700912569,0.0176977957313457,0.0102135825858672,0.0176455067386423,0.0245961954030179,0.0012897556325697,0.3471584250733552,0.0
sst2,742,savvy,1,0.2024112136300491,0.1994550319769195,0.1962473713861719,0.1947031106903076,0.207650210648243,0.1833988323990142,0.219768981802862,0.2043660578316522,0.1886156848988427,0.1928737548257703,0.2088021399629135,0.1962110835541567,0.1873016209428284,0.2109556498229406,0.2096848915222115,0.2119514430264137,0.2088842432345228,0.1807679392287748,0.1905300550350024,0.2025163453555706,0.1798741756729032,0.2006673522909685,-0.3312348491770535,0.7875088335155984,0.004018316198430209
sst2,742,about,0,-0.0622172438800976,-0.0573615735639713,-0.0501335743723117,-0.0500615486230477,-0.05027940220048,-0.0834244450032186,-0.0630913842620304,-0.0553064972117056,-0.0595117381689545,-0.0790872818019402,-0.0476917344395033,-0.0576398649150105,-0.0564555443405417,-0.0428000280919516,-0.0588832470584444,-0.046495875226148,-0.0565883740241748,-0.0503382473835415,-0.0623925154071843,-0.0589853959298186,-0.0598037592309218,-0.0468551274181611,-0.0096178993077046,0.0766937366173772,0.00401831619843021
sst2,742,celebrity,0,0.006271775096015,0.0083252975345848,-0.0085977677378195,0.012263516017152,0.0097157171694269,0.0022372961410711,0.0100602426656813,0.0029052649899829,0.0065669895700671,-0.0014411422497653,-0.0022325604816907,0.0054682034425408,0.0043989116201982,-0.0141794217206431,0.0099705144284861,0.0097791701989089,-0.0010586081311456,0.0151097797139308,0.0185443637326441,-0.0010379524466191,-0.001656613288815,0.0044785579847626,-0.0377605848439998,0.2278908372840641,0.0035836707273633165
sst2,742,and,0,0.1081583261633303,0.0750783661790886,0.0959805600015048,0.0730311774518703,0.081859385141771,0.0733216136685243,0.0637164063139111,0.0680000114497784,0.0637642275967941,0.064507952411342,0.0835900166591198,0.0847767621896083,0.0847869144874932,0.0838204420512677,0.0683891011658766,0.0688228982714358,0.0638423985369086,0.0555855145874506,0.0700466644051506,0.0910292266860356,0.0722109273051954,0.0719528521066555,-0.0052270480133302,0.1213433653863895,0.0
sst2,742,has,0,0.0512149672981852,0.0507635827439023,0.0503442848546323,0.0366804820316702,0.0410292953362901,0.0720940396868911,0.0486470008213544,0.0494353561481334,0.0422108234212766,0.0600540524547,0.0642838253111768,0.0703082967417437,0.0361294009654787,0.0683718181829468,0.050712542016401,0.0732316265356373,0.0475406903088011,0.0655277295829249,0.0426464972005921,0.0573573802473941,0.0519899572791911,0.0514944313043907,-0.0003265826819794,0.3280775128443033,0.0
sst2,742,more,1,-0.0382076190697502,-0.0338481338647208,-0.0518985377861723,-0.0184048211150691,-0.0375106428608403,-0.0318923343597337,-0.0226927945674914,-0.0379623431922975,-0.0354737158308934,-0.025481395832011,-0.0193967502569133,-0.0213025566387197,-0.0375746773772362,-0.0273934253015787,-0.0406379966636458,-0.0375554843414148,-0.0455251872733027,-0.0292284845359235,-0.0376396726248612,-0.0430116614739915,-0.017184262649397,-0.0196244598265283,-0.0003265826819794,-0.5382558566671778,0.0024599489285111755
sst2,742,guts,1,-0.0369780314173422,-0.0284261866502849,-0.0402421742917104,-0.0405354131602325,-0.0420147549807583,-0.0318212012218429,-0.0327087709395592,-0.0295893235942854,-0.0227005338870007,-0.0252453636082316,-0.0453339771590564,-0.0557139654839355,-0.0512496507558246,-0.05107830908047,-0.0186518026808884,-0.034526296647563,-0.0488522159924659,-0.0364857472481084,-0.0234151662314372,-0.0596732033269251,-0.04956046741735,-0.0502947263790721,0.000984336031009,-0.270986923048562,0.0
sst2,742,and,0,0.1081583261633303,0.0750783661790886,0.0959805600015048,0.0730311774518703,0.081859385141771,0.0733216136685243,0.0637164063139111,0.0680000114497784,0.0637642275967941,0.064507952411342,0.0835900166591198,0.0847767621896083,0.0847869144874932,0.0838204420512677,0.0683891011658766,0.0688228982714358,0.0638423985369086,0.0555855145874506,0.0700466644051506,0.0910292266860356,0.0722109273051954,0.0719528521066555,0.0018691904209845,0.8269994219140635,0.0
sst2,742,energy,1,0.1223479993594553,0.1219419020675577,0.1344384706477134,0.1347408624096119,0.1412788167971273,0.1335060307105652,0.1255245292920177,0.1499504275835629,0.1259160630079192,0.1241194190327285,0.115825595942709,0.1506722661612471,0.1286508680098733,0.141665063756963,0.1259617514250469,0.1458076740039976,0.1288319359812643,0.115116735731464,0.1341896035620758,0.133991826903751,0.1437878351461339,0.1141842811133415,-0.0387128750320698,0.5610424052282553,0.0
sst2,742,than,0,-0.0433300514055858,-0.0485067079550543,-0.0699844268994657,-0.0610306932854465,-0.0695100441301404,-0.0553691607061557,-0.0603176779826521,-0.05869587411611,-0.053732844764823,-0.0595898867853868,-0.0716073350341392,-0.0826805141817109,-0.0593100845062158,-0.0600712665145482,-0.0632068301963647,-0.0614390387026386,-0.062673856831002,-0.0622504974183393,-0.0549905215993318,-0.0603950527690261,-0.0753842453638646,-0.0475444908211928,-0.0015762430142785,0.5275119137769143,0.0
sst2,742,much,0,0.0402052922991405,0.0290477483176677,0.0321223178121153,0.029570442464067,0.0299141980613662,0.0581011821462621,0.0330971060944718,0.0581113320369166,0.0360273462600485,0.0466324073371241,0.037629573012218,0.0284725767885859,0.0315659326600689,0.0361560707232956,0.0306732025020096,0.0445838303124351,0.0563379389710568,0.030239132880698,0.039218076623448,0.0369119359390619,0.0556135297941498,0.0459848443299904,-0.0013722540337766,-0.0034877435587138,0.0
sst2,742,of,0,-0.0047787473898804,0.0083523284682977,-0.0046015385003362,-0.0074110656380023,0.0117262058825848,-0.0152073504436201,0.0081396608440874,0.0009413775369738,0.0002639227343444,0.0037835670168255,-0.0166221896818995,0.002116282387298,-0.002768913864144,0.0049346505147055,0.0019999956218386,-0.0034361661194055,0.0068922608924328,0.008243455379291,-0.0100177596347653,0.0083930630118033,0.0028411981507513,0.0021687314140942,-0.011530630802008,0.284172954797147,0.0
sst2,742,what,0,-0.0075542569169918,-0.0289487238183212,-0.0233308353550353,-0.013684375499043,-0.0117566615308507,-0.0077275722729299,-0.0152219752830189,-0.0387574559050334,-0.0121096915307745,-0.0176049521584521,-0.0400931827215255,-0.0208927280515952,-0.0279340002873965,-0.0207562024316083,-0.0063038779333327,-0.0502406242788598,-0.0132438045313605,-0.0380375065241783,-0.0284940606334745,-0.0197895884580071,-0.0116532425283215,-0.0224505748076095,-0.00462266084578,0.3770470164610122,0.0
sst2,742,will,0,0.0437693486769618,0.0244598327938442,0.0443248925247288,0.0366729556998177,0.047125319583474,0.0408926627743238,0.0441699485159662,0.0525292207054778,0.0444544533134818,0.054873103946214,0.0676021548712089,0.0478957935933728,0.0639384589416427,0.0448267616088702,0.0512282970328867,0.0446419764063902,0.0289711438263724,0.0588814776907748,0.0421553712684788,0.0498562925230045,0.0576511824527497,0.0419055268410357,-0.0107193485375319,0.0515228112592081,0.0
sst2,742,open,0,0.0584249182516579,0.0519234880795537,0.080153265005112,0.0489051408519504,0.0721326935981162,0.0614201855838435,0.0583145901498926,0.0600769545673876,0.0620422204389394,0.0733441510154784,0.072189431372204,0.0530802999855615,0.0647611103948667,0.0543073287811887,0.0528102945676134,0.0585874455472491,0.079503698220287,0.0675711380014337,0.073974319515897,0.0725137965551478,0.0611290108621443,0.0762443209839719,-0.0212811032584189,0.1502363582248302,0.0
sst2,742,this,0,0.0149706803961617,0.0467059073759665,0.0277155212417673,0.0309104221446309,0.0285860666355958,0.0207216076921769,0.0331714446007745,0.0172386303620571,0.0382266920757868,0.0166859704737056,0.0219880565473122,0.0190603651591945,0.0336713569583606,0.0405470767152866,0.0160364739941112,0.0068361136550827,0.0269955543080018,0.0315298508974263,0.0167169289655743,0.0338382502499108,0.0374973594316522,0.0223670808406729,-0.0131997891044496,0.179969255124601,0.0
sst2,742,year,0,0.0177704763232719,0.0525666513371764,0.0391411628555055,0.0317622839817653,0.0302530259498002,0.0233493023264684,0.0365505487821144,0.0297576936045926,0.0255138143001734,0.0321908791387125,0.0301921318596223,0.0247528765885723,0.0222446416798509,0.0437783314434963,0.0269210134780666,0.0427870968935534,0.0433227037307716,0.0318390832183188,0.0128196447879682,0.02796231755552,0.0213980934851091,0.0298445451276805,-0.0191377714841413,0.1979925044894618,0.0
sst2,742,.,0,0.0116208292395325,0.0288017900839415,0.0294398130310189,0.018823361051924,0.0082794645570207,0.0136664076917096,0.0320116813027775,0.0205018517381811,0.0312838411070072,0.0230782441420533,0.0243258648551762,0.0251292961205761,0.0406163041598338,0.0105744996259192,0.0327673177472536,0.0185032253046116,0.0117438968948176,0.0121637182862058,0.0301434402010224,0.0243163188514531,0.0319682404149421,0.019587530319418,-0.0011091805521573,0.1479337601161618,0.0
sst2,170,it,0,0.0010964066130699,0.0015516307440663,0.0005853757234722,0.000433300824544,0.0008290673413921,0.0004577644047099,0.0010974491199747,0.0007942460880166,0.0006260648975854,0.0004898679899665,0.0006106197294908,0.0006000088459705,0.0006498730789209,0.0005594318587424,0.0004458992511063,0.0002139352026369,0.0004183574959416,0.0002731690270902,0.0003488863211522,0.0009494425036155,0.000785874433933,0.000250006304721,0.0116190859116613,-0.0818794730660821,0.00946751366875836
sst2,170,'s,0,0.0024168695622543,0.0026040290276378,0.0025864374898151,0.00291228248589,0.0031903121393734,0.0034064265503842,0.0029872984162682,0.0026088957418857,0.002860155863701,0.0030681992977566,0.0028926724074643,0.0029262740649855,0.0026362411175215,0.0027692777636981,0.0028294529372379,0.0033918514793145,0.0031022208538507,0.003086780570335,0.0031287223057896,0.0028032876579055,0.0026564516541444,0.0031421046463399,0.084748066496104,0.5162370281965443,0.004153069912117328
sst2,170,also,0,0.0024083365368324,0.0027361466327069,0.0025329604166398,0.0034228244927433,0.0028935104689268,0.0027931198514989,0.0029009609724917,0.0033600004932463,0.0029405163235802,0.0034633188486087,0.0026815660807148,0.0024817032614322,0.0025565825048883,0.0030883100287616,0.0026899076632711,0.0029285443811802,0.0031548574556194,0.0028813263821251,0.0034935159427984,0.0024181271872628,0.0027396383000378,0.0028433143305192,0.0473508387804031,0.1854372871146689,0.01231648002918171
sst2,170,",",0,-0.0027213635794697,-0.0028786479043184,-0.002577926384192,-0.0028756393099236,-0.0035697082036125,-0.0035072598589719,-0.0030704632326603,-0.0032045768409967,-0.0029467818249232,-0.0033505091725195,-0.003192982718023,-0.0028482990889642,-0.0029596535449901,-0.0030655791518305,-0.0027876621762596,-0.0033241117727401,-0.0032674768666495,-0.0033327682771829,-0.0033976735964235,-0.0030797980225715,-0.0031803796677373,-0.0030121438153262,0.1862046644091606,-0.2342047377551395,0.0
sst2,170,clearly,1,0.0042942287188186,0.0051390848292081,0.0046429455361133,0.0050629673698039,0.0055275817968215,0.0051486539905186,0.0054317601825508,0.0054304850151165,0.0049188550826766,0.0057578711425229,0.0052639819479942,0.004885324820978,0.0047026843596864,0.005159670229835,0.0050128650586751,0.0053005721103688,0.005479724640834,0.0051867614260567,0.0056209017209037,0.0048483303550668,0.0048126801715856,0.0054895025891871,0.0786182153970003,0.9044849432035078,0.007517015036158214
